Tue Jun  6 18:05:30 2017,687566_687566_Sig-5 16pg_p1-8.pdf
Tue Jun  6 18:07:48 2017,687566_687566_Sig-6 16pg_p1-8.pdf
Tue Jun  6 22:50:07 2017,Pui-Yin_Large Env_p1.pdf
Tue Jun  6 23:51:34 2017,691202_691202_1f +1b same_Work-and-turn_p1-2.pdf
Wed Jun  7 00:19:52 2017,691142_691142_8F+8B on same Bro (GRAIN WITH FOLD)_Work-and-turn_p1.pdf
Wed Jun  7 00:39:26 2017,691143_691143_10up same_p1-2.pdf
Wed May 31 16:15:00 2017,PEEKABOO-FAIRMONT-QEH_Pub2017-Ignite-201704-FrenchDoorCover_HR.pdf
Tue Jun  6 15:22:06 2017,686152_686152_Cover.pdf
Tue Jun  6 15:22:23 2017,686152_686152_Sig.1 16pg.pdf
Tue Jun  6 15:22:40 2017,686152_686152_Sig.2 16pg.pdf
Tue Jun  6 15:22:54 2017,686152_686152_Sig.3 16pg.pdf
Tue Jun  6 15:23:06 2017,686152_686152_Sig.4 16pg.pdf
Tue Jun  6 15:23:20 2017,686152_686152_Sig.5 16pg.pdf
Tue Jun  6 15:23:32 2017,686152_686152_Sig.6 16pg.pdf
Tue Jun  6 15:23:46 2017,686152_686152_Sig.7 16pg.pdf
Tue Jun  6 15:24:00 2017,686152_686152_Sig.8 16pg.pdf
Tue Jun  6 17:23:20 2017,687566_687566_Cover.pdf
Tue Jun  6 17:23:46 2017,687566_687566_Sig-1 16pg.pdf
Tue Jun  6 17:24:09 2017,687566_687566_Sig-2 16pg.pdf
Tue Jun  6 17:24:25 2017,687566_687566_Sig-3 16pg.pdf
Tue Jun  6 17:24:58 2017,687566_687566_Sig-5 16pg.pdf
Tue Jun  6 17:25:11 2017,687566_687566_Sig-6 16pg.pdf
Tue Jun  6 17:25:31 2017,687566_687566_Sig-7 16pg.pdf
Tue Jun  6 17:24:43 2017,687566_687566_Sig-4 16pg.pdf
Tue Jun  6 17:33:54 2017,687566_687566_Sig-3 16pg.pdf
Tue Jun  6 17:36:18 2017,687566_687566_Sig-6 16pg.pdf
Tue Jun  6 17:48:19 2017,687566_687566_Sig-1 16pg.pdf
Tue Jun  6 18:01:29 2017,691035_691035_Sg.1 8p CDN-2CDN.pdf
Tue Jun  6 18:01:29 2017,691035_691035_Sg.1 8p No Mail-2No_Mail.pdf
Tue Jun  6 18:01:28 2017,691035_691035_Sg.1 8p US-2US.pdf
Tue Jun  6 18:01:39 2017,691035_691035_Sg 2 16p common-No_Mail.pdf
Tue Jun  6 20:04:21 2017,690681_690681_8up english + 1up french.pdf
Tue Jun  6 20:06:19 2017,690681_690681_8up english + 1up french.pdf
Tue Jun  6 22:43:14 2017,691230_691230_Sig.1 32pg.pdf
Wed Jun  7 09:59:48 2017,691284 new_691284_sig.1 4pg_F.pdf
Wed Jun  7 10:13:58 2017,691261_691261_Sig.1 8p Subs-2Subscriber.pdf
Wed Jun  7 10:15:57 2017,691261_691261_Sig.1 8p Nwstd-2Newstnd.pdf
Wed Jun  7 10:17:59 2017,691261_691261_Sig 3 16p common-Subscriber.pdf
Wed Jun  7 10:17:48 2017,691261_691261_Sig.2 16p common-Subscriber.pdf
Wed Jun  7 10:18:06 2017,691261_691261_BRC common-01-12BRC.pdf
Wed Jun  7 10:21:11 2017,690985_690985_4up same Eng-Core CDN.pdf
Wed Jun  7 10:21:26 2017,690985_690985_3up Fre-Core-CDN + 1up Fre-Premium-CDN.pdf
Wed Jun  7 10:21:40 2017,690985_690985_4up same Eng-Core CDN.pdf
Wed Jun  7 10:21:54 2017,690985_690985_3up Fre-Core-CDN + 1up Fre-Premium-CDN.pdf
Wed Jun  7 10:08:41 2017,689194_689194_Sig-1.pdf
Wed Jun  7 10:09:06 2017,689194_689194_Sig-3.pdf
Wed Jun  7 10:09:19 2017,689194_689194_Sig-4.pdf
Wed Jun  7 10:09:32 2017,689194_689194_Sig-5.pdf
Wed Jun  7 10:08:53 2017,689194_689194_Sig-2.pdf
Wed Jun  7 12:53:15 2017,691150_691150_Cover Cdn..pdf
Wed Jun  7 12:54:28 2017,691150_691150_Cover USA.pdf
Wed Jun  7 13:17:50 2017,691263_691263_2up each Cover +Spine_F.pdf
Wed Jun  7 13:30:03 2017,691261_691261_Sig.1 8p Subs-2Subscriber.pdf
Wed Jun  7 13:30:15 2017,691261_691261_Sig.1 8p Nwstd-2Newstnd.pdf
Wed Jun  7 07:16:25 2017,691150_691150_Cover Cdn..pdf
Wed Jun  7 07:16:37 2017,691150_691150_Cover USA.pdf
Wed Jun  7 07:17:14 2017,691150_691150_Cover Cdn..pdf
Wed Jun  7 07:17:20 2017,691150_691150_Cover USA.pdf
Wed Jun  7 07:43:58 2017,691272_0147048 Rev M_4up same_F.pdf
Wed Jun  7 07:57:42 2017,691272_0147048 Rev M_4up same_F.pdf
Wed Jun  7 07:58:23 2017,691272_0147048 Rev M_4up same_F.pdf
Wed Jun  7 08:12:31 2017,691179_691179_6up same_F.pdf
Wed Jun  7 08:17:57 2017,691179_691179_6up same_F.pdf
Wed Jun  7 08:19:19 2017,691179_691179_6up same_F.pdf
Wed Jun  7 08:29:20 2017,690426_690426_Cov-1up Binder Cover_F.pdf
Wed Jun  7 08:34:47 2017,690426_690426_Cov-1up Binder Cover_F.pdf
Wed Jun  7 09:30:10 2017,691269_691269_Sig-1.pdf
Wed Jun  7 09:30:18 2017,691269_691269_Sig-2.pdf
Wed Jun  7 09:30:27 2017,691269_691269_Sig-3.pdf
Wed Jun  7 09:51:05 2017,690145_690145_Sig-1.pdf
Wed Jun  7 09:51:13 2017,690145_690145_Sig-2.pdf
Tue Jun  6 15:24:32 2017,691163_691163_Cover.pdf
Wed Jun  7 12:11:04 2017,690993_690993_Brochure-4up same.pdf
Wed Jun  7 13:55:08 2017,687566_687566_Cover.pdf
Wed Jun  7 13:08:17 2017,691273_691273__001_F.pdf
Wed Jun  7 13:08:24 2017,691273_691273__002.pdf
Wed Jun  7 13:08:29 2017,691273_691273__003.pdf
Wed Jun  7 13:08:35 2017,691273_691273__004.pdf
Wed Jun  7 13:08:47 2017,691273_691273__006.pdf
Wed Jun  7 13:08:41 2017,691273_691273__005.pdf
