Wed May  3 19:13:11 2017,.gitignore
Wed May 10 18:00:28 2017,CheckStatusByFiles.py
Wed May 10 19:25:18 2017,CheckStatusByLog.py
Mon May 15 19:27:08 2017,CSVReader.py
Sun May  7 16:37:19 2017,ExcelReader.py
Wed May  3 19:13:11 2017,ExcelSchedule.py
Mon May 15 19:54:33 2017,FolderChecker.py
Mon May 15 19:50:18 2017,FolderWatcher.py
Sat Apr 29 08:09:11 2017,Printflow-ToDo.xls
Mon May 15 19:32:54 2017,Printflow-ToDo1.xls
Mon May 15 19:05:56 2017,Proofs.txt
Mon May 15 19:24:19 2017,test.txt
