Mon Sep 25 17:52:55 2017,693924_Fm1-13up of 5 diff_B_Magenta.tif
Mon Sep 25 17:53:01 2017,693924_Fm1-13up of 5 diff_B_Yellow.tif
Mon Sep 25 17:52:03 2017,693924_Fm1-13up of 5 diff_F_Black.tif
Mon Sep 25 17:52:14 2017,693924_Fm1-13up of 5 diff_F_Cyan.tif
Mon Sep 25 17:52:24 2017,693924_Fm1-13up of 5 diff_F_Magenta.tif
Mon Sep 25 17:52:34 2017,693924_Fm1-13up of 5 diff_F_Yellow.tif
Mon Sep 25 18:18:20 2017,693940_Sig1+2 16pg each_B_Black.tif
Mon Sep 25 18:18:27 2017,693940_Sig1+2 16pg each_B_Cyan.tif
Mon Sep 25 18:18:34 2017,693940_Sig1+2 16pg each_B_Magenta.tif
Mon Sep 25 18:18:40 2017,693940_Sig1+2 16pg each_B_Yellow.tif
Mon Sep 25 18:17:48 2017,693940_Sig1+2 16pg each_F_Black.tif
Mon Sep 25 18:17:57 2017,693940_Sig1+2 16pg each_F_Cyan.tif
Mon Sep 25 18:18:05 2017,693940_Sig1+2 16pg each_F_Magenta.tif
Mon Sep 25 18:18:13 2017,693940_Sig1+2 16pg each_F_Yellow.tif
Mon Sep 25 18:19:22 2017,693940_Sig3 12pg_B_Black.tif
Mon Sep 25 18:19:28 2017,693940_Sig3 12pg_B_Cyan.tif
Mon Sep 25 18:19:35 2017,693940_Sig3 12pg_B_Magenta.tif
Mon Sep 25 18:19:41 2017,693940_Sig3 12pg_B_Yellow.tif
Mon Sep 25 18:18:50 2017,693940_Sig3 12pg_F_Black.tif
Mon Sep 25 18:18:58 2017,693940_Sig3 12pg_F_Cyan.tif
Mon Sep 25 18:19:06 2017,693940_Sig3 12pg_F_Magenta.tif
Mon Sep 25 18:19:15 2017,693940_Sig3 12pg_F_Yellow.tif
Mon Sep 25 18:20:43 2017,693940_8up same_B_Black.tif
Mon Sep 25 18:20:48 2017,693940_8up same_B_Cyan.tif
Mon Sep 25 18:20:59 2017,693940_8up same_B_Magenta.tif
Mon Sep 25 18:21:04 2017,693940_8up same_B_Yellow.tif
Mon Sep 25 18:19:57 2017,693940_8up same_F_Black.tif
Mon Sep 25 18:20:08 2017,693940_8up same_F_Cyan.tif
Mon Sep 25 18:20:18 2017,693940_8up same_F_Magenta.tif
Mon Sep 25 18:20:33 2017,693940_8up same_F_Matte Varnish.tif
Mon Sep 25 18:20:28 2017,693940_8up same_F_Yellow.tif
Mon Sep 25 22:34:53 2017,694150_1up flex_B_Black.tif
Mon Sep 25 22:35:01 2017,694150_1up flex_B_Cyan.tif
Mon Sep 25 22:35:08 2017,694150_1up flex_B_Magenta.tif
Mon Sep 25 22:35:15 2017,694150_1up flex_B_Yellow.tif
Mon Sep 25 22:34:25 2017,694150_1up flex_F_Black.tif
Mon Sep 25 22:34:33 2017,694150_1up flex_F_Cyan.tif
Mon Sep 25 22:34:40 2017,694150_1up flex_F_Magenta.tif
Mon Sep 25 22:34:47 2017,694150_1up flex_F_Yellow.tif
Mon Sep 25 22:35:55 2017,694150_1up ship_B_Black.tif
Mon Sep 25 22:36:03 2017,694150_1up ship_B_Cyan.tif
Mon Sep 25 22:36:08 2017,694150_1up ship_B_Magenta.tif
Mon Sep 25 22:36:14 2017,694150_1up ship_B_Yellow.tif
Mon Sep 25 22:35:29 2017,694150_1up ship_F_Black.tif
Mon Sep 25 22:35:37 2017,694150_1up ship_F_Cyan.tif
Mon Sep 25 22:35:43 2017,694150_1up ship_F_Magenta.tif
Mon Sep 25 22:35:50 2017,694150_1up ship_F_Yellow.tif
Mon Sep 25 23:57:28 2017,692002_Cover_B_Black.tif
Mon Sep 25 23:57:39 2017,692002_Cover_B_Cyan.tif
Mon Sep 25 23:57:49 2017,692002_Cover_B_Magenta.tif
Mon Sep 25 23:57:59 2017,692002_Cover_B_Yellow.tif
Mon Sep 25 23:56:34 2017,692002_Cover_F_Black.tif
Mon Sep 25 23:56:46 2017,692002_Cover_F_Cyan.tif
Mon Sep 25 23:56:57 2017,692002_Cover_F_Magenta.tif
Mon Sep 25 23:57:13 2017,692002_Cover_F_Varnish.tif
Mon Sep 25 23:57:08 2017,692002_Cover_F_Yellow.tif
Tue Sep 26 00:30:10 2017,692002_Cover_B_Black.tif
Tue Sep 26 00:30:21 2017,692002_Cover_B_Cyan.tif
Tue Sep 26 00:30:31 2017,692002_Cover_B_Magenta.tif
Tue Sep 26 00:30:41 2017,692002_Cover_B_Yellow.tif
Tue Sep 26 00:29:17 2017,692002_Cover_F_Black.tif
Tue Sep 26 00:29:28 2017,692002_Cover_F_Cyan.tif
Tue Sep 26 00:29:39 2017,692002_Cover_F_Magenta.tif
Tue Sep 26 00:29:55 2017,692002_Cover_F_Varnish.tif
Tue Sep 26 00:29:50 2017,692002_Cover_F_Yellow.tif
Tue Sep 26 00:41:19 2017,694189_4-up same_F_Black.tif
Tue Sep 26 00:41:28 2017,694189_4-up same_F_Cyan.tif
Tue Sep 26 00:41:35 2017,694189_4-up same_F_Magenta.tif
Tue Sep 26 00:41:49 2017,694189_4-up same_F_PANTONE 872 C.tif
Tue Sep 26 00:41:44 2017,694189_4-up same_F_Yellow.tif
Tue Sep 26 01:03:47 2017,691519_Cover._B_Black.tif
Tue Sep 26 01:03:55 2017,691519_Cover._B_Cyan.tif
Tue Sep 26 01:04:03 2017,691519_Cover._B_Magenta.tif
Tue Sep 26 01:04:10 2017,691519_Cover._B_Yellow.tif
Tue Sep 26 01:03:07 2017,691519_Cover._F_Black.tif
Tue Sep 26 01:03:19 2017,691519_Cover._F_Cyan.tif
Tue Sep 26 01:03:29 2017,691519_Cover._F_Magenta.tif
Tue Sep 26 01:03:39 2017,691519_Cover._F_Yellow.tif
Tue Sep 26 01:48:14 2017,692807_22up Eng + 8up Fre Card_B_Black.tif
Tue Sep 26 01:48:20 2017,692807_22up Eng + 8up Fre Card_B_Cyan.tif
Tue Sep 26 01:48:25 2017,692807_22up Eng + 8up Fre Card_B_Magenta.tif
Tue Sep 26 01:48:35 2017,692807_22up Eng + 8up Fre Card_B_Tag.tif
Tue Sep 26 01:48:31 2017,692807_22up Eng + 8up Fre Card_B_Yellow.tif
Tue Sep 26 01:47:35 2017,692807_22up Eng + 8up Fre Card_F_Black.tif
Tue Sep 26 01:47:45 2017,692807_22up Eng + 8up Fre Card_F_Cyan.tif
Tue Sep 26 01:47:56 2017,692807_22up Eng + 8up Fre Card_F_Magenta.tif
Tue Sep 26 01:48:06 2017,692807_22up Eng + 8up Fre Card_F_Yellow.tif
Tue Sep 26 02:12:48 2017,693793_1up poster_B_Black.tif
Tue Sep 26 02:12:52 2017,693793_1up poster_B_Cyan.tif
Tue Sep 26 02:12:57 2017,693793_1up poster_B_Magenta.tif
