Sat Sep 23 00:51:45 2017,02N1T692694_692694-Text-Proofing_01Sg3 8pg_Sig003_F_Black.tif
Sat Sep 23 00:51:55 2017,02N1T692694_692694-Text-Proofing_01Sg3 8pg_Sig003_F_Cyan.tif
Sat Sep 23 00:52:05 2017,02N1T692694_692694-Text-Proofing_01Sg3 8pg_Sig003_F_Magenta.tif
Sat Sep 23 00:52:14 2017,02N1T692694_692694-Text-Proofing_01Sg3 8pg_Sig003_F_Yellow.tif
Sat Sep 23 00:53:47 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_B_Black.tif
Sat Sep 23 00:54:02 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_B_Cyan.tif
Sat Sep 23 00:54:16 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_B_Magenta.tif
Sat Sep 23 00:54:29 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_B_Yellow.tif
Sat Sep 23 00:53:06 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_F_Black.tif
Sat Sep 23 00:53:14 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_F_Cyan.tif
Sat Sep 23 00:53:21 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_F_Magenta.tif
Sat Sep 23 00:53:29 2017,02N1T692694_692694-Text-Proofing_01Sg4 8pg_Sig004_F_Yellow.tif
Sat Sep 23 00:55:32 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_B_Black.tif
Sat Sep 23 00:55:47 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_B_Cyan.tif
Sat Sep 23 00:56:00 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_B_Magenta.tif
Sat Sep 23 00:56:15 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_B_Yellow.tif
Sat Sep 23 00:54:43 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_F_Black.tif
Sat Sep 23 00:54:56 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_F_Cyan.tif
Sat Sep 23 00:55:05 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_F_Magenta.tif
Sat Sep 23 00:55:14 2017,02N1T692694_692694-Text-Proofing_01Sg5 8pg_Sig005_F_Yellow.tif
Sat Sep 23 00:57:27 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_B_Black.tif
Sat Sep 23 00:57:40 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_B_Cyan.tif
Sat Sep 23 00:57:52 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_B_Magenta.tif
Sat Sep 23 00:58:05 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_B_Yellow.tif
Sat Sep 23 00:56:32 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_F_Black.tif
Sat Sep 23 00:56:45 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_F_Cyan.tif
Sat Sep 23 00:56:58 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_F_Magenta.tif
Sat Sep 23 00:57:13 2017,02N1T692694_692694-Text-Proofing_01Sg6 8pg_Sig006_F_Yellow.tif
